employee_id,name,department,date,status,check_in_time,check_out_time,project_code,location
1189,Employee_1189,Audit,16/10/2025,Present,10:08:00,17:44:00,PRJ101,Remote
1011,Employee_1011,IT,02/05/2025,Present,9:06:00,18:30:00,PRJ401,Office
1143,Employee_1143,Consulting,01/01/2025,Present,9:02:00,19:39:00,PRJ102,Remote
1100,Employee_1100,Consulting,14/05/2025,Present,9:29:00,18:08:00,PRJ101,Remote
1061,Employee_1061,HR,15/02/2025,Leave,,,PRJ201,Office
1303,Employee_1303,Consulting,30/08/2025,Present,9:46:00,17:44:00,PRJ201,Office
1496,Employee_1496,Finance,18/12/2025,Leave,,,PRJ101,Remote
1047,Employee_1047,Finance,26/11/2025,Leave,,,PRJ101,Remote
1484,Employee_1484,Audit,06/02/2025,Present,9:19:00,17:59:00,PRJ101,Office
1111,Employee_1111,Consulting,28/03/2025,Present,10:10:00,17:29:00,PRJ201,Remote
1082,Employee_1082,Finance,26/09/2025,Absent,,,PRJ401,Remote
1051,Employee_1051,Finance,12/08/2025,Present,9:48:00,17:24:00,PRJ102,Office
1009,Employee_1009,Audit,30/04/2025,Present,10:02:00,17:44:00,PRJ101,Office
1073,Employee_1073,IT,02/02/2025,Present,10:22:00,17:30:00,PRJ401,Office
1122,Employee_1122,Consulting,16/09/2025,Absent,,,PRJ301,Remote
1497,Employee_1497,Finance,15/02/2025,Present,10:41:00,17:38:00,PRJ101,Remote
1264,Employee_1264,Audit,17/08/2025,Present,10:01:00,19:39:00,PRJ201,Remote
1197,Employee_1197,Audit,24/06/2025,Present,10:54:00,19:19:00,PRJ201,Office
1439,Employee_1439,IT,13/09/2025,Absent,,,PRJ102,Office
1455,Employee_1455,Consulting,28/09/2025,Absent,,,PRJ201,Office
1310,Employee_1310,Finance,05/02/2025,Present,9:43:00,17:17:00,PRJ101,Office
1037,Employee_1037,IT,12/07/2025,Absent,,,PRJ101,Office
1185,Employee_1185,IT,09/03/2025,Absent,,,PRJ201,Remote
1187,Employee_1187,Audit,28/11/2025,Leave,,,PRJ201,Office
1148,Employee_1148,Audit,25/07/2025,Present,9:58:00,17:40:00,PRJ102,Remote
1431,Employee_1431,HR,21/06/2025,Present,9:04:00,18:01:00,PRJ201,Remote
1219,Employee_1219,HR,11/05/2025,Present,10:51:00,18:34:00,PRJ101,Remote
1149,Employee_1149,Audit,11/05/2025,Present,10:49:00,18:28:00,PRJ102,Remote
1088,Employee_1088,IT,30/09/2025,Present,10:07:00,19:14:00,PRJ101,Remote
1348,Employee_1348,Finance,27/02/2025,Present,9:55:00,19:40:00,PRJ401,Office
1376,Employee_1376,Audit,11/01/2025,Absent,,,PRJ201,Remote
1004,Employee_1004,Finance,25/02/2025,Present,10:49:00,19:22:00,PRJ101,Office
1370,Employee_1370,HR,24/02/2025,Present,9:55:00,18:06:00,PRJ201,Office
1303,Employee_1303,IT,24/03/2025,Present,9:20:00,18:23:00,PRJ301,Remote
1380,Employee_1380,Audit,27/07/2025,Present,10:09:00,17:17:00,PRJ401,Office
1042,Employee_1042,Consulting,25/12/2025,Present,10:41:00,19:23:00,PRJ201,Remote
1258,Employee_1258,HR,08/12/2025,Present,9:58:00,18:34:00,PRJ401,Office
1430,Employee_1430,Consulting,12/06/2025,Present,10:00:00,17:13:00,PRJ201,Office
1293,Employee_1293,HR,20/02/2025,Absent,,,PRJ101,Remote
1093,Employee_1093,IT,26/12/2025,Present,9:51:00,19:41:00,PRJ201,Office
1486,Employee_1486,Finance,01/11/2025,Present,9:13:00,17:03:00,PRJ401,Remote
1356,Employee_1356,Audit,28/09/2025,Leave,,,PRJ301,Office
1030,Employee_1030,IT,04/11/2025,Present,10:25:00,18:44:00,PRJ102,Office
1496,Employee_1496,Audit,29/01/2025,Present,10:30:00,17:30:00,PRJ201,Office
1499,Employee_1499,IT,04/08/2025,Leave,,,PRJ201,Remote
1391,Employee_1391,Consulting,30/08/2025,Present,10:22:00,19:34:00,PRJ102,Office
1031,Employee_1031,Finance,20/06/2025,Present,10:31:00,17:23:00,PRJ401,Office
1092,Employee_1092,IT,14/10/2025,Present,9:26:00,18:05:00,PRJ401,Remote
1058,Employee_1058,Finance,26/11/2025,Present,9:42:00,19:36:00,PRJ101,Office
1494,Employee_1494,Consulting,05/01/2025,Absent,,,PRJ201,Office
1076,Employee_1076,IT,18/06/2025,Present,9:32:00,17:26:00,PRJ102,Remote
1182,Employee_1182,IT,22/05/2025,Absent,,,PRJ201,Remote
1459,Employee_1459,IT,04/10/2025,Present,9:30:00,19:36:00,PRJ201,Remote
1006,Employee_1006,Audit,06/04/2025,Present,10:24:00,17:32:00,PRJ301,Office
1309,Employee_1309,Audit,24/09/2025,Present,10:37:00,17:03:00,PRJ102,Remote
1441,Employee_1441,Consulting,01/08/2025,Present,10:28:00,19:14:00,PRJ102,Remote
1021,Employee_1021,Audit,09/08/2025,Present,9:32:00,19:43:00,PRJ301,Office
1164,Employee_1164,Consulting,16/10/2025,Present,10:51:00,19:01:00,PRJ401,Remote
1141,Employee_1141,Audit,30/11/2025,Present,9:31:00,17:53:00,PRJ401,Remote
1010,Employee_1010,Consulting,21/12/2025,Present,10:16:00,19:25:00,PRJ101,Remote
1440,Employee_1440,Audit,03/03/2025,Absent,,,PRJ401,Office
1427,Employee_1427,IT,13/08/2025,Present,9:35:00,18:08:00,PRJ102,Office
1190,Employee_1190,Audit,14/07/2025,Present,10:14:00,18:53:00,PRJ102,Office
1422,Employee_1422,Finance,11/02/2025,Present,9:08:00,17:50:00,PRJ301,Office
1379,Employee_1379,Finance,14/11/2025,Present,9:42:00,17:46:00,PRJ301,Remote
1284,Employee_1284,HR,23/12/2025,Present,9:39:00,19:37:00,PRJ102,Remote
1189,Employee_1189,Consulting,03/05/2025,Present,10:36:00,17:18:00,PRJ102,Office
1186,Employee_1186,IT,02/04/2025,Present,9:51:00,19:06:00,PRJ301,Office
1153,Employee_1153,Consulting,08/06/2025,Present,10:43:00,17:06:00,PRJ301,Remote
1455,Employee_1455,Audit,05/08/2025,Present,9:34:00,19:50:00,PRJ102,Remote
1350,Employee_1350,Audit,03/04/2025,Absent,,,PRJ201,Remote
1017,Employee_1017,Consulting,18/03/2025,Absent,,,PRJ301,Remote
1157,Employee_1157,Finance,15/09/2025,Present,9:00:00,18:09:00,PRJ401,Remote
1093,Employee_1093,Consulting,28/01/2025,Absent,,,PRJ201,Remote
1277,Employee_1277,Finance,28/08/2025,Absent,,,PRJ401,Remote
1250,Employee_1250,Consulting,04/08/2025,Present,10:25:00,19:25:00,PRJ401,Office
1077,Employee_1077,IT,09/01/2025,Absent,,,PRJ101,Office
1135,Employee_1135,Audit,20/06/2025,Absent,,,PRJ102,Office
1067,Employee_1067,HR,13/12/2025,Present,10:12:00,18:28:00,PRJ301,Remote
1421,Employee_1421,Finance,06/10/2025,Present,10:58:00,18:36:00,PRJ201,Remote
1162,Employee_1162,Finance,12/10/2025,Present,9:20:00,19:01:00,PRJ401,Office
1448,Employee_1448,Finance,23/05/2025,Present,9:50:00,17:31:00,PRJ401,Remote
1164,Employee_1164,HR,17/09/2025,Present,9:16:00,19:35:00,PRJ201,Remote
1018,Employee_1018,HR,04/07/2025,Present,10:14:00,19:05:00,PRJ401,Office
1124,Employee_1124,Audit,25/02/2025,Present,9:38:00,17:20:00,PRJ101,Remote
1369,Employee_1369,HR,27/10/2025,Present,10:20:00,19:46:00,PRJ301,Remote
1265,Employee_1265,Audit,30/08/2025,Present,9:28:00,19:11:00,PRJ101,Office
1125,Employee_1125,Finance,29/12/2025,Present,9:53:00,18:28:00,PRJ301,Remote
1191,Employee_1191,Finance,14/07/2025,Present,10:53:00,17:31:00,PRJ301,Remote
1057,Employee_1057,Audit,01/04/2025,Absent,,,PRJ301,Remote
1017,Employee_1017,Audit,29/07/2025,Present,9:49:00,17:19:00,PRJ101,Office
1155,Employee_1155,HR,17/05/2025,Present,10:17:00,19:13:00,PRJ102,Office
1331,Employee_1331,Consulting,31/12/2025,Present,9:04:00,18:58:00,PRJ101,Remote
1342,Employee_1342,Audit,17/01/2025,Present,9:30:00,18:05:00,PRJ401,Office
1086,Employee_1086,Consulting,25/01/2025,Absent,,,PRJ201,Office
1089,Employee_1089,IT,02/09/2025,Present,10:12:00,19:56:00,PRJ401,Remote
1006,Employee_1006,HR,28/08/2025,Present,9:42:00,19:29:00,PRJ102,Office
1366,Employee_1366,HR,14/03/2025,Present,10:17:00,19:34:00,PRJ102,Office
1187,Employee_1187,Consulting,10/01/2025,Present,9:54:00,17:53:00,PRJ201,Remote
1225,Employee_1225,IT,05/12/2025,Present,9:08:00,17:28:00,PRJ301,Office
1376,Employee_1376,Consulting,23/07/2025,Present,9:18:00,18:05:00,PRJ301,Office
1311,Employee_1311,Consulting,21/04/2025,Absent,,,PRJ201,Remote
1400,Employee_1400,IT,09/11/2025,Present,9:45:00,18:01:00,PRJ301,Office
1433,Employee_1433,Audit,18/04/2025,Present,10:33:00,17:10:00,PRJ201,Office
1314,Employee_1314,Consulting,05/01/2025,Present,10:30:00,19:51:00,PRJ101,Remote
1276,Employee_1276,Finance,17/10/2025,Leave,,,PRJ401,Office
1311,Employee_1311,Finance,09/03/2025,Leave,,,PRJ301,Office
1436,Employee_1436,Audit,19/06/2025,Present,10:44:00,19:12:00,PRJ201,Office
1213,Employee_1213,Consulting,13/05/2025,Present,9:49:00,19:50:00,PRJ201,Office
1040,Employee_1040,Consulting,04/12/2025,Present,10:00:00,17:59:00,PRJ401,Remote
1445,Employee_1445,HR,30/12/2025,Present,10:11:00,19:05:00,PRJ102,Office
1260,Employee_1260,IT,16/07/2025,Absent,,,PRJ401,Office
1272,Employee_1272,IT,25/10/2025,Absent,,,PRJ101,Remote
1479,Employee_1479,Audit,31/10/2025,Present,9:42:00,19:21:00,PRJ401,Remote
1463,Employee_1463,Audit,18/12/2025,Present,9:26:00,17:07:00,PRJ301,Office
1138,Employee_1138,Consulting,19/02/2025,Present,10:38:00,18:46:00,PRJ102,Office
1159,Employee_1159,Finance,06/07/2025,Present,10:33:00,18:16:00,PRJ102,Office
1227,Employee_1227,HR,15/10/2025,Present,9:55:00,18:34:00,PRJ102,Remote
1362,Employee_1362,Audit,27/02/2025,Present,9:26:00,17:45:00,PRJ401,Office
1417,Employee_1417,IT,27/11/2025,Absent,,,PRJ101,Remote
1465,Employee_1465,Consulting,02/07/2025,Leave,,,PRJ101,Remote
1180,Employee_1180,Audit,02/04/2025,Present,9:43:00,18:08:00,PRJ102,Office
1361,Employee_1361,IT,16/03/2025,Absent,,,PRJ401,Office
1498,Employee_1498,IT,24/07/2025,Absent,,,PRJ301,Remote
1062,Employee_1062,Audit,21/12/2025,Leave,,,PRJ201,Office
1083,Employee_1083,Consulting,19/03/2025,Present,9:45:00,19:33:00,PRJ101,Remote
1271,Employee_1271,Audit,25/05/2025,Present,9:46:00,17:05:00,PRJ201,Office
1259,Employee_1259,Consulting,04/03/2025,Present,10:36:00,18:15:00,PRJ101,Office
1384,Employee_1384,Finance,05/12/2025,Present,10:45:00,19:05:00,PRJ401,Remote
1171,Employee_1171,HR,28/10/2025,Absent,,,PRJ301,Office
1081,Employee_1081,Finance,24/03/2025,Present,9:48:00,17:54:00,PRJ201,Office
1480,Employee_1480,Consulting,02/08/2025,Present,10:02:00,18:55:00,PRJ102,Remote
1075,Employee_1075,Consulting,15/11/2025,Absent,,,PRJ101,Office
1459,Employee_1459,HR,18/07/2025,Present,9:31:00,18:53:00,PRJ102,Office
1330,Employee_1330,Consulting,21/08/2025,Present,9:34:00,19:12:00,PRJ301,Office
1069,Employee_1069,HR,17/02/2025,Present,9:11:00,17:04:00,PRJ301,Remote
1441,Employee_1441,IT,20/07/2025,Present,9:48:00,17:20:00,PRJ101,Office
1287,Employee_1287,Consulting,03/01/2025,Present,10:08:00,18:13:00,PRJ401,Office
1136,Employee_1136,Audit,16/10/2025,Present,10:11:00,18:32:00,PRJ101,Office
1173,Employee_1173,Consulting,09/09/2025,Present,9:39:00,19:15:00,PRJ102,Office
1456,Employee_1456,Consulting,28/07/2025,Present,9:38:00,17:58:00,PRJ301,Remote
1227,Employee_1227,HR,24/01/2025,Absent,,,PRJ301,Remote
1345,Employee_1345,Audit,07/11/2025,Absent,,,PRJ101,Office
1035,Employee_1035,Finance,01/12/2025,Present,10:11:00,17:25:00,PRJ101,Remote
1013,Employee_1013,HR,22/03/2025,Present,10:53:00,18:06:00,PRJ201,Office
1189,Employee_1189,IT,20/04/2025,Absent,,,PRJ102,Remote
1496,Employee_1496,IT,08/02/2025,Present,10:47:00,19:03:00,PRJ102,Office
1127,Employee_1127,Finance,24/02/2025,Absent,,,PRJ301,Office
1065,Employee_1065,Finance,03/08/2025,Absent,,,PRJ101,Office
1360,Employee_1360,IT,14/02/2025,Present,9:46:00,17:38:00,PRJ401,Office
1216,Employee_1216,Consulting,01/09/2025,Present,10:15:00,19:14:00,PRJ101,Office
1084,Employee_1084,Consulting,12/08/2025,Present,9:21:00,18:08:00,PRJ101,Office
1053,Employee_1053,Consulting,04/08/2025,Present,10:26:00,19:29:00,PRJ101,Remote
1083,Employee_1083,Audit,18/08/2025,Absent,,,PRJ401,Remote
1368,Employee_1368,Finance,02/12/2025,Present,10:22:00,18:09:00,PRJ101,Office
1371,Employee_1371,Consulting,25/03/2025,Present,9:27:00,17:31:00,PRJ401,Remote
1054,Employee_1054,Audit,20/04/2025,Present,10:05:00,19:43:00,PRJ201,Office
1146,Employee_1146,Audit,16/07/2025,Absent,,,PRJ101,Office
1236,Employee_1236,HR,10/02/2025,Present,9:32:00,19:20:00,PRJ301,Remote
1131,Employee_1131,HR,17/10/2025,Present,10:37:00,18:16:00,PRJ301,Remote
1422,Employee_1422,Consulting,11/12/2025,Leave,,,PRJ201,Remote
1071,Employee_1071,IT,15/06/2025,Leave,,,PRJ301,Office
1380,Employee_1380,HR,26/09/2025,Present,10:50:00,19:49:00,PRJ101,Remote
1274,Employee_1274,Consulting,23/08/2025,Present,10:39:00,18:00:00,PRJ201,Remote
1214,Employee_1214,Audit,22/01/2025,Present,9:30:00,19:16:00,PRJ101,Remote
1455,Employee_1455,Consulting,16/05/2025,Present,10:12:00,19:59:00,PRJ102,Remote
1314,Employee_1314,HR,28/07/2025,Present,10:05:00,18:25:00,PRJ102,Office
1236,Employee_1236,IT,24/03/2025,Present,9:22:00,18:12:00,PRJ101,Remote
1114,Employee_1114,Consulting,19/08/2025,Present,9:49:00,19:31:00,PRJ101,Office
1322,Employee_1322,Finance,23/10/2025,Present,9:03:00,19:25:00,PRJ401,Remote
1495,Employee_1495,Finance,07/05/2025,Present,9:34:00,18:45:00,PRJ201,Office
1044,Employee_1044,Finance,11/04/2025,Present,9:02:00,19:01:00,PRJ101,Remote
1497,Employee_1497,Finance,06/04/2025,Leave,,,PRJ101,Office
1064,Employee_1064,Consulting,06/05/2025,Present,10:58:00,19:56:00,PRJ401,Office
1234,Employee_1234,Consulting,15/05/2025,Present,10:27:00,19:59:00,PRJ301,Office
1023,Employee_1023,Consulting,28/07/2025,Present,10:28:00,18:11:00,PRJ201,Office
1419,Employee_1419,IT,29/07/2025,Present,9:48:00,18:37:00,PRJ301,Remote
1375,Employee_1375,Finance,11/08/2025,Absent,,,PRJ401,Remote
1400,Employee_1400,Audit,24/11/2025,Leave,,,PRJ201,Office
1130,Employee_1130,Audit,19/10/2025,Absent,,,PRJ301,Remote
1092,Employee_1092,IT,06/05/2025,Present,10:45:00,19:44:00,PRJ301,Office
1314,Employee_1314,Consulting,09/12/2025,Present,9:27:00,18:01:00,PRJ301,Office
1069,Employee_1069,Audit,23/01/2025,Present,9:57:00,19:59:00,PRJ301,Remote
1466,Employee_1466,Audit,18/05/2025,Absent,,,PRJ101,Office
1257,Employee_1257,Finance,15/02/2025,Present,10:58:00,19:57:00,PRJ401,Remote
1259,Employee_1259,Audit,12/03/2025,Present,9:23:00,19:41:00,PRJ102,Remote
1331,Employee_1331,Audit,07/08/2025,Present,9:15:00,18:53:00,PRJ201,Office
1458,Employee_1458,Finance,10/12/2025,Present,10:49:00,17:43:00,PRJ401,Office
1427,Employee_1427,Audit,13/04/2025,Absent,,,PRJ201,Office
1115,Employee_1115,IT,21/08/2025,Present,9:01:00,17:21:00,PRJ201,Remote
1412,Employee_1412,HR,29/01/2025,Present,9:47:00,17:06:00,PRJ102,Office
1105,Employee_1105,Consulting,30/08/2025,Present,10:09:00,17:01:00,PRJ401,Office
1365,Employee_1365,Consulting,07/11/2025,Absent,,,PRJ101,Remote
1174,Employee_1174,HR,04/10/2025,Present,9:38:00,19:12:00,PRJ301,Office
1412,Employee_1412,IT,27/03/2025,Present,9:07:00,19:51:00,PRJ201,Office
1214,Employee_1214,Consulting,08/11/2025,Absent,,,PRJ401,Office
1132,Employee_1132,Audit,07/10/2025,Present,10:03:00,18:53:00,PRJ201,Remote
1229,Employee_1229,HR,06/04/2025,Present,9:01:00,19:04:00,PRJ101,Remote
1401,Employee_1401,IT,01/04/2025,Present,9:42:00,18:30:00,PRJ201,Remote
1201,Employee_1201,HR,12/09/2025,Leave,,,PRJ301,Office
1495,Employee_1495,Finance,22/11/2025,Present,9:59:00,19:19:00,PRJ301,Office
1297,Employee_1297,Consulting,04/12/2025,Present,10:10:00,17:00:00,PRJ102,Remote
1118,Employee_1118,Consulting,17/05/2025,Present,9:27:00,18:00:00,PRJ401,Office
1125,Employee_1125,Consulting,02/07/2025,Present,10:56:00,19:04:00,PRJ201,Remote
1441,Employee_1441,Audit,19/09/2025,Present,9:21:00,18:46:00,PRJ401,Office
1151,Employee_1151,HR,27/02/2025,Present,9:46:00,18:48:00,PRJ201,Remote
1284,Employee_1284,Finance,24/12/2025,Present,9:12:00,18:47:00,PRJ201,Office
1469,Employee_1469,IT,08/11/2025,Present,10:07:00,18:22:00,PRJ201,Remote
1475,Employee_1475,Finance,16/01/2025,Absent,,,PRJ101,Office
1405,Employee_1405,Audit,01/12/2025,Absent,,,PRJ301,Office
1125,Employee_1125,Audit,24/12/2025,Present,10:33:00,17:02:00,PRJ201,Remote
1181,Employee_1181,Audit,23/09/2025,Present,10:13:00,19:58:00,PRJ201,Office
1247,Employee_1247,Consulting,17/12/2025,Leave,,,PRJ201,Remote
1309,Employee_1309,Finance,04/06/2025,Present,10:26:00,18:30:00,PRJ102,Remote
1484,Employee_1484,Finance,20/11/2025,Present,9:41:00,18:58:00,PRJ201,Remote
1473,Employee_1473,IT,12/07/2025,Present,10:05:00,17:58:00,PRJ301,Office
1217,Employee_1217,Consulting,18/11/2025,Present,9:26:00,17:59:00,PRJ301,Remote
1233,Employee_1233,Finance,19/10/2025,Present,10:20:00,18:44:00,PRJ101,Office
1049,Employee_1049,Audit,09/07/2025,Present,10:07:00,19:59:00,PRJ401,Remote
1048,Employee_1048,Audit,22/05/2025,Present,10:01:00,18:11:00,PRJ101,Remote
1462,Employee_1462,Audit,19/01/2025,Present,9:39:00,17:04:00,PRJ301,Remote
1426,Employee_1426,Finance,31/10/2025,Present,10:40:00,18:51:00,PRJ102,Office
1427,Employee_1427,Consulting,23/02/2025,Present,10:59:00,17:45:00,PRJ101,Office
1361,Employee_1361,Audit,12/04/2025,Present,9:53:00,18:34:00,PRJ101,Remote
1316,Employee_1316,Audit,19/03/2025,Present,10:15:00,19:50:00,PRJ301,Office
1337,Employee_1337,IT,28/04/2025,Present,10:22:00,17:26:00,PRJ401,Office
1410,Employee_1410,Finance,08/04/2025,Leave,,,PRJ201,Office
1253,Employee_1253,HR,25/05/2025,Leave,,,PRJ102,Remote
1468,Employee_1468,Consulting,05/03/2025,Leave,,,PRJ301,Remote
1474,Employee_1474,Finance,21/08/2025,Present,10:10:00,17:14:00,PRJ401,Office
1412,Employee_1412,Finance,01/09/2025,Present,10:49:00,17:27:00,PRJ201,Remote
1432,Employee_1432,Consulting,20/02/2025,Present,10:14:00,19:31:00,PRJ201,Remote
1486,Employee_1486,IT,22/02/2025,Leave,,,PRJ401,Remote
1422,Employee_1422,IT,31/01/2025,Present,10:51:00,17:04:00,PRJ201,Office
1420,Employee_1420,Consulting,13/06/2025,Absent,,,PRJ101,Office
1202,Employee_1202,Consulting,26/05/2025,Present,10:19:00,17:10:00,PRJ102,Remote
1437,Employee_1437,IT,27/01/2025,Present,10:28:00,17:53:00,PRJ102,Office
1117,Employee_1117,Audit,23/01/2025,Present,9:33:00,18:59:00,PRJ101,Office
1023,Employee_1023,Consulting,24/06/2025,Present,10:30:00,18:51:00,PRJ101,Remote
1052,Employee_1052,Audit,18/05/2025,Absent,,,PRJ101,Office
1315,Employee_1315,Finance,02/06/2025,Present,10:12:00,18:52:00,PRJ201,Remote
1466,Employee_1466,Consulting,02/04/2025,Present,9:39:00,17:38:00,PRJ201,Remote
1050,Employee_1050,Consulting,26/05/2025,Present,9:56:00,19:37:00,PRJ102,Office
1465,Employee_1465,IT,01/02/2025,Absent,,,PRJ101,Remote
1420,Employee_1420,Consulting,28/01/2025,Present,10:45:00,17:41:00,PRJ301,Office
1199,Employee_1199,Audit,17/01/2025,Leave,,,PRJ401,Remote
1299,Employee_1299,IT,05/02/2025,Present,10:16:00,19:45:00,PRJ102,Remote
1320,Employee_1320,HR,24/06/2025,Present,10:48:00,18:29:00,PRJ401,Remote
1192,Employee_1192,Audit,11/02/2025,Absent,,,PRJ101,Remote
1104,Employee_1104,HR,27/10/2025,Present,9:37:00,19:40:00,PRJ401,Remote
1188,Employee_1188,Audit,16/08/2025,Present,10:11:00,17:49:00,PRJ301,Office
1433,Employee_1433,Finance,23/09/2025,Present,10:55:00,17:13:00,PRJ401,Office
1311,Employee_1311,Finance,23/12/2025,Present,10:55:00,17:25:00,PRJ102,Remote
1227,Employee_1227,Audit,29/01/2025,Present,9:29:00,18:14:00,PRJ201,Remote
1309,Employee_1309,HR,14/11/2025,Present,10:44:00,17:36:00,PRJ201,Remote
1147,Employee_1147,Finance,21/07/2025,Present,10:33:00,18:40:00,PRJ401,Remote
1088,Employee_1088,HR,17/12/2025,Present,9:53:00,17:59:00,PRJ301,Office
1276,Employee_1276,HR,28/09/2025,Present,10:17:00,19:45:00,PRJ101,Office
1429,Employee_1429,IT,14/07/2025,Absent,,,PRJ401,Office
1156,Employee_1156,IT,06/08/2025,Leave,,,PRJ101,Remote
1290,Employee_1290,Consulting,30/05/2025,Leave,,,PRJ201,Office
1014,Employee_1014,Finance,25/03/2025,Present,9:16:00,18:11:00,PRJ401,Remote
1061,Employee_1061,Audit,12/11/2025,Present,10:45:00,19:34:00,PRJ401,Remote
1484,Employee_1484,Consulting,03/12/2025,Absent,,,PRJ102,Office
1124,Employee_1124,Consulting,10/10/2025,Present,10:34:00,19:19:00,PRJ301,Office
1454,Employee_1454,HR,18/10/2025,Absent,,,PRJ101,Remote
1067,Employee_1067,Consulting,13/07/2025,Present,9:01:00,19:59:00,PRJ401,Remote
1114,Employee_1114,IT,23/04/2025,Absent,,,PRJ401,Remote
1147,Employee_1147,Audit,23/12/2025,Present,10:37:00,19:07:00,PRJ101,Office
1182,Employee_1182,IT,17/03/2025,Present,10:18:00,17:41:00,PRJ201,Remote
1451,Employee_1451,Finance,18/11/2025,Present,10:30:00,17:54:00,PRJ102,Office
1390,Employee_1390,Consulting,18/12/2025,Present,9:09:00,18:23:00,PRJ301,Office
1390,Employee_1390,Consulting,06/05/2025,Absent,,,PRJ201,Remote
1136,Employee_1136,IT,04/05/2025,Leave,,,PRJ401,Remote
1128,Employee_1128,Finance,02/05/2025,Present,10:07:00,19:45:00,PRJ201,Office
1038,Employee_1038,Consulting,08/06/2025,Present,9:10:00,17:04:00,PRJ301,Office
1378,Employee_1378,Finance,03/06/2025,Present,9:16:00,19:18:00,PRJ401,Office
1144,Employee_1144,Consulting,11/04/2025,Present,10:05:00,19:38:00,PRJ301,Office
1011,Employee_1011,Finance,07/05/2025,Leave,,,PRJ301,Office
1274,Employee_1274,IT,24/10/2025,Present,10:28:00,18:12:00,PRJ201,Remote
1169,Employee_1169,Audit,17/10/2025,Present,10:11:00,19:33:00,PRJ401,Remote
1135,Employee_1135,Finance,01/07/2025,Present,9:51:00,17:50:00,PRJ401,Remote
1158,Employee_1158,Finance,10/09/2025,Present,10:52:00,18:04:00,PRJ401,Office
1354,Employee_1354,Consulting,03/12/2025,Present,9:13:00,17:54:00,PRJ401,Remote
1498,Employee_1498,Consulting,20/07/2025,Present,10:52:00,18:42:00,PRJ201,Office
1225,Employee_1225,HR,25/10/2025,Present,10:56:00,18:45:00,PRJ101,Office
1436,Employee_1436,Audit,11/09/2025,Leave,,,PRJ101,Remote
1373,Employee_1373,IT,29/07/2025,Absent,,,PRJ102,Office
1358,Employee_1358,Finance,26/03/2025,Present,9:57:00,19:27:00,PRJ101,Office
1236,Employee_1236,Consulting,25/06/2025,Present,10:13:00,18:38:00,PRJ102,Office
1364,Employee_1364,HR,17/02/2025,Present,9:11:00,17:46:00,PRJ102,Office
1318,Employee_1318,IT,17/10/2025,Leave,,,PRJ401,Remote
1095,Employee_1095,Consulting,19/03/2025,Present,9:17:00,17:02:00,PRJ201,Remote
1191,Employee_1191,Audit,28/07/2025,Present,9:26:00,19:12:00,PRJ102,Remote
1340,Employee_1340,Consulting,08/02/2025,Present,10:04:00,19:29:00,PRJ301,Remote
